Name_x,NameASCII,Pro,FangraphsId,PTS,PTS/G,VORP,isRP,EspnId,TJ,Level,Yrs,Cost,Note,contractType,EspnId_y,Name_y,Espn_proj,C,1B,2B,3B,SS,OF,Util,SP,RP,P,DefaultPos,PosStr,Projected $
Rafael Marchán,Rafael Marchan,PHI,21646,83.0,2.16,-336.9,False,40816,FA,,,,,,40816,Rafael Marchan,15.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Enmanuel Valdez,Enmanuel Valdez,PIT,21716,82.0,2.34,-337.9,False,41557,FA,,,,,,41557,Enmanuel Valdez,91.0,False,False,True,False,False,False,True,False,False,False,2B,2B,0.0
Drew Waters,Drew Waters,KCR,20505,82.0,2.6,-337.9,False,41076,FA,,,,,,41076,Drew Waters,232.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Cole Irvin,Cole Irvin,,19244,52.22,6.86,-273.71899999999994,False,39869,FA,,,,,,39869,Cole Irvin,245.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Bryan Ramos,Bryan Ramos,CHW,25621,80.0,2.39,-339.9,False,42822,Dip City Thunder,AA,U,$-,,AA,42822,Bryan Ramos,167.0,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Curtis Mead,Curtis Mead,TBR,23986,80.0,2.49,-339.9,False,42360,Springfield Zephyrs,AA,U,$-,,AA,42360,Curtis Mead,44.0,False,False,True,True,False,False,True,False,False,False,2B,2B/3B,0.0
Johnathan Rodriguez,Johnathan Rodriguez,CLE,22530,80.0,2.45,-339.9,False,41349,FA,,,,,,41349,Johnathan Rodriguez,41.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Jake Bauers,Jake Bauers,MIL,15194,80.0,2.68,-339.9,False,35013,FA,,,,,,35013,Jake Bauers,97.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Dominic Canzone,Dominic Canzone,SEA,26438,80.0,2.4,-339.9,False,4345621,FA,,,,,,4345621,Dominic Canzone,175.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Alek Manoah,Alek Manoah,TOR,26410,50.51,5.33,-275.429,False,42436,FA,MLB,1,$1.00,,contract,42436,Alek Manoah,123.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Nick Senzel,Nick Senzel,CHW,19293,79.0,2.23,-340.9,False,36180,FA,,,,,,36180,Nick Senzel,141.0,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Nick Allen,Nick Allen,ATL,22277,79.0,2.08,-340.9,False,40338,FA,,,,,,40338,Nick Allen,59.0,False,False,False,False,True,False,True,False,False,False,SS,SS,0.0
James Outman,James Outman,LAD,24770,78.0,2.6,-341.9,False,41802,Structure Fire,MLB,2,$2.70,,contract,41802,James Outman,96.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Tink Hence,Tink Hence,STL,sa3014709,49.01,12.83,-276.929,False,4920836,Springfield Zephyrs,AA,U,$-,,AA,4920836,Tink Hence,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Hurston Waldrep,Hurston Waldrep,ATL,33527,48.54,4.69,-277.39899999999994,False,4740117,Bayou Shooters,AA,U,$-,,AA,4740117,Hurston Waldrep,38.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Tyler Wade,Tyler Wade,SDP,15730,77.0,1.89,-342.9,False,33878,FA,,,,,,33878,Tyler Wade,144.0,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Henry Davis,Henry Davis,PIT,29617,75.0,2.38,-344.9,False,4418683,Ryno World,AA,U,$-,,AA,4418683,Henry Davis,108.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Darell Hernaiz,Darell Hernaiz,ATH,26224,75.0,2.11,-344.9,False,43025,FA,,,,,,43025,Darell Hernaiz,155.0,False,False,False,True,True,False,True,False,False,False,3B,3B/SS,0.0
Matt Carpenter,Matt Carpenter,,8090,75.0,1.99,-344.9,False,31015,FA,,,,,,31015,Matt Carpenter,79.0,False,False,False,False,False,False,True,False,False,False,Util,DH,0.0
Carlos Rodriguez,Carlos Rodriguez,MIL,30161,46.17,4.9,-279.76899999999995,False,5123999,FA,,,,,,5123999,Carlos Rodriguez,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Ronny Mauricio,Ronny Mauricio,NYM,23698,74.0,2.69,-345.9,False,40978,Bayou Shooters,AA,U,$-,,AA,40978,Ronny Mauricio,163.0,False,False,True,False,False,False,True,False,False,False,2B,2B,0.0
Corey Julks,Corey Julks,CHW,20311,73.0,1.9,-346.9,False,41526,FA,,,,,,41526,Corey Julks,38.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Riley Adams,Riley Adams,WSN,19864,73.0,2.23,-346.9,False,40655,FA,,,,,,40655,Riley Adams,18.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Rowdy Tellez,Rowdy Tellez,SEA,15679,73.0,2.54,-346.9,False,34287,Country Strong,AAA,1,$2.00,,contract,34287,Rowdy Tellez,106.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Wade Miley,Wade Miley,CIN,8779,44.55,9.77,-281.38899999999995,False,31094,FA,,,,,,31094,Wade Miley,67.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Chase DeLauter,Chase DeLauter,CLE,sa3021053,72.0,2.81,-347.9,False,4619649,Country Strong,AA,U,$-,,AA,4619649,Chase DeLauter,117.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Gavin Sheets,Gavin Sheets,SDP,19901,72.0,2.24,-347.9,False,40700,FA,,,,,,40700,Gavin Sheets,242.0,False,True,False,False,False,True,True,False,False,False,OF,OF/1B,0.0
Nick Loftin,Nick Loftin,KCR,27630,72.0,2.23,-347.9,False,4314013,FA,,,,,,4314013,Nick Loftin,78.0,False,False,True,True,False,False,True,False,False,False,2B,2B/3B,0.0
Graham Pauley,Graham Pauley,MIA,31363,71.0,2.29,-348.9,False,4622931,FA,,,,,,4622931,Graham Pauley,91.0,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Allan Winans,Allan Winans,NYY,21238,42.98,4.48,-282.95899999999995,False,4345949,FA,,,,,,4345949,Allan Winans,74.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Robby Snelling,Robby Snelling,MIA,sa3020707,42.85,9.91,-283.08899999999994,False,5080753,Springfield Zephyrs,AA,U,$-,,AA,5080753,Robby Snelling,47.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Colton Gordon,Colton Gordon,HOU,sa3019426,42.72,3.95,-283.21899999999994,False,5133837,FA,,,,,,5133837,Colton Gordon,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Alan Roden,Alan Roden,TOR,sa3020212,69.0,2.69,-350.9,False,4424368,FA,,,,,,4424368,Alan Roden,46.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Kevin Pillar,Kevin Pillar,TEX,12434,69.0,2.54,-350.9,False,32859,FA,,,,,,32859,Kevin Pillar,98.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Nick Pratto,Nick Pratto,KCR,22117,67.0,2.43,-352.9,False,39641,FA,,,,,,39641,Nick Pratto,38.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Cole Young,Cole Young,SEA,sa3020459,67.0,2.54,-352.9,False,5080641,Springfield Zephyrs,AA,U,$-,,AA,5080641,Cole Young,45.0,False,False,True,False,True,False,True,False,False,False,2B,2B/SS,0.0
Chase Petty,Chase Petty,CIN,sa3017963,40.13,3.94,-285.809,False,4872687,FA,,,,,,4872687,Chase Petty,27.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Ji Hwan Bae,Ji Hwan Bae,PIT,23818,65.0,2.49,-354.9,False,40896,FA,,,,,,40896,Ji Hwan Bae,108.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Weston Wilson,Weston Wilson,PHI,19358,65.0,2.48,-354.9,False,38682,FA,,,,,,38682,Weston Wilson,64.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Vaughn Grissom,Vaughn Grissom,BOS,26031,65.0,2.51,-354.9,False,42503,Ryno World,MLB,1,$2.10,,contract,42503,Vaughn Grissom,158.0,False,False,True,False,False,False,True,False,False,False,2B,2B,0.0
Andrés Chaparro,Andres Chaparro,WSN,21797,65.0,2.63,-354.9,False,42949,FA,,,,,,42949,Andres Chaparro,66.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Logan Evans,Logan Evans,SEA,sa3023077,38.09,4.3,-287.84899999999993,False,5202474,FA,,,,,,5202474,Logan Evans,47.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Tyler Locklear,Tyler Locklear,SEA,31396,64.0,2.42,-355.9,False,4866477,FA,,,,,,4866477,Tyler Locklear,85.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Cavan Biggio,Cavan Biggio,KCR,19252,64.0,2.19,-355.9,False,37639,FA,,,,,,37639,Cavan Biggio,148.0,False,False,True,False,False,False,True,False,False,False,2B,2B,0.0
Christian Bethancourt,Christian Bethancourt,TOR,10028,64.0,2.19,-355.9,False,31758,FA,,,,,,31758,Christian Bethancourt,40.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Kyle Bradish,Kyle Bradish,BAL,24586,36.79,6.0,-289.14899999999994,False,4311625,FA,MLB,1,$1.00,,contract,4311625,Kyle Bradish,45.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Patrick Sandoval,Patrick Sandoval,BOS,19447,36.27,5.68,-289.669,False,40975,Bayou Shooters,AAA,0,AAA opt,,AAA opt,40975,Patrick Sandoval,148.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Taylor Trammell,Taylor Trammell,HOU,19960,62.0,1.89,-357.9,False,37773,FA,,,,,,37773,Taylor Trammell,89.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Cam Smith,Cam Smith,HOU,sa3025358,62.0,2.67,-357.9,False,5080766,FA,,,,,,5080766,Cam Smith,False,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Casey Schmitt,Casey Schmitt,SFG,27577,62.0,2.31,-357.9,False,4301949,FA,,,,,,4301949,Casey Schmitt,84.0,False,False,True,False,True,False,True,False,False,False,2B,2B/SS,0.0
Cristian Mena,Cristian Mena,ARI,27974,35.69,3.62,-290.249,False,4917796,FA,,,,,,4917796,Cristian Mena,35.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Adrian Houser,Adrian Houser,TEX,12718,35.59,5.46,-290.34899999999993,False,32157,FA,MLB,1,$1.00,,contract,32157,Adrian Houser,118.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Max Acosta,Max Acosta,MIA,sa3014711,61.0,2.39,-358.9,False,42413,FA,,,,,,42413,Max Acosta,False,False,False,True,False,True,False,True,False,False,False,2B,2B/SS,0.0
Noah Syndergaard,Noah Syndergaard,,11762,35.3,10.63,-290.63899999999995,False,31730,FA,MLB,1,$1.00,,contract,31730,Noah Syndergaard,163.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Kenny Rosenberg,Kenny Rosenberg,,20009,34.65,7.77,-291.289,False,41807,FA,,,,,,41807,Kenny Rosenberg,70.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Christian Roa,Christian Roa,MIA,sa3014477,34.01,3.49,-291.929,False,4298336,FA,,,,,,4298336,Christian Roa,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Vinny Capra,Vinny Capra,MIL,25040,59.0,1.98,-360.9,False,42023,FA,,,,,,42023,Vinny Capra,13.0,False,False,True,True,True,False,True,False,False,False,2B,2B/3B/SS,0.0
Everson Pereira,Everson Pereira,NYY,23695,59.0,2.77,-360.9,False,41252,FA,,,,,,41252,Everson Pereira,119.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Kai-Wei Teng,Kai-Wei Teng,SFG,24282,33.58,3.41,-292.359,False,42242,FA,,,,,,42242,Kai-Wei Teng,False,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Josh Fleming,Josh Fleming,SEA,20418,33.51,4.54,-292.429,False,42615,FA,,,,,,42615,Josh Fleming,77.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Dominic Fletcher,Dominic Fletcher,CHW,26149,58.0,2.05,-361.9,False,42984,FA,,,,,,42984,Dominic Fletcher,224.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Nathan Lukes,Nathan Lukes,TOR,18123,58.0,2.24,-361.9,False,35682,FA,,,,,,35682,Nathan Lukes,68.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Liam Hicks,Liam Hicks,MIA,sa3017400,58.0,2.13,-361.9,False,4725251,FA,,,,,,4725251,Liam Hicks,32.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Sam Aldegheri,Sam Aldegheri,LAA,26443,32.41,10.15,-293.529,False,5221123,FA,,,,,,5221123,Sam Aldegheri,64.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Daz Cameron,Daz Cameron,BAL,18353,57.0,1.84,-362.9,False,34964,FA,,,,,,34964,Daz Cameron,63.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Manuel Margot,Manuel Margot,MIL,14712,57.0,2.45,-362.9,False,33599,FA,,,,,,33599,Manuel Margot,105.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Carlos Carrasco,Carlos Carrasco,NYY,6632,31.66,4.16,-294.27899999999994,False,28968,FA,,,,,,28968,Carlos Carrasco,148.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Emiliano Teodo,Emiliano Teodo,TEX,sa3015158,31.54,3.76,-294.39899999999994,False,5124007,FA,,,,,,5124007,Emiliano Teodo,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Kolby Allard,Kolby Allard,CLE,18694,31.01,4.56,-294.929,False,34980,FA,,,,,,34980,Kolby Allard,42.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
José Urquidy,Jose Urquidy,DET,18413,30.97,10.89,-294.96899999999994,False,35759,FA,MLB,1,$1.00,,contract,35759,Jose Urquidy,128.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Josh Winder,Josh Winder,ARI,24606,30.84,4.48,-295.099,False,4298418,FA,,,,,,4298418,Josh Winder,73.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
DaShawn Keirsey Jr.,DaShawn Keirsey Jr.,MIN,24496,55.0,2.24,-364.9,False,42753,FA,,,,,,42753,DaShawn Keirsey Jr.,119.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Thomas Harrington,Thomas Harrington,PIT,sa3020752,30.01,8.54,-295.929,False,4736800,FA,,,,,,4736800,Thomas Harrington,33.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Gage Workman,Gage Workman,CHC,sa3014441,54.0,2.77,-365.9,False,4424290,FA,,,,,,4424290,Gage Workman,41.0,False,False,False,True,True,False,True,False,False,False,3B,3B/SS,0.0
Tim Anderson,Tim Anderson,LAA,15172,54.0,2.16,-365.9,False,33184,FA,,,,,,33184,Tim Anderson,157.0,False,False,False,False,True,False,True,False,False,False,SS,SS,0.0
Chandler Simpson,Chandler Simpson,TBR,sa3020219,54.0,3.02,-365.9,False,4679983,FA,,,,,,4679983,Chandler Simpson,False,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Joan Adon,Joan Adon,WSN,22925,29.39,3.13,-296.549,False,4684360,FA,,,,,,4684360,Joan Adon,37.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Nick Nelson,Nick Nelson,,20153,29.32,3.22,-296.619,False,41319,FA,,,,,,41319,Nick Nelson,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Drew Rom,Drew Rom,STL,24602,29.12,7.91,-296.819,False,4917643,FA,,,,,,4917643,Drew Rom,49.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Aledmys Díaz,Aledmys Diaz,,15937,53.0,2.06,-366.9,False,33390,FA,,,,,,33390,Aledmys Diaz,62.0,False,True,False,False,True,False,True,False,False,False,1B,1B/SS,0.0
Marco Gonzales,Marco Gonzales,,15467,28.74,9.93,-297.199,False,33158,FA,,,,,,33158,Marco Gonzales,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Emmet Sheehan,Emmet Sheehan,LAD,29839,28.23,5.65,-297.70899999999995,False,4417806,FA,MLB,1,$1.00,,contract,4417806,Emmet Sheehan,108.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Scott Kingery,Scott Kingery,LAA,17975,52.0,2.5,-367.9,False,35276,FA,,,,,,35276,Scott Kingery,94.0,False,False,False,False,True,False,True,False,False,False,SS,SS,0.0
Grant Hartwig,Grant Hartwig,NYM,29946,27.74,2.99,-298.199,False,4085383,FA,,,,,,4085383,Grant Hartwig,66.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Darren McCaughan,Darren McCaughan,MIN,20038,27.33,6.5,-298.609,False,40391,FA,,,,,,40391,Darren McCaughan,76.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Jose Herrera,Jose Herrera,ARI,17040,51.0,1.75,-368.9,False,40851,FA,,,,,,40851,Jose Herrera,67.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Luis Guillorme,Luis Guillorme,HOU,16451,51.0,1.85,-368.9,False,35149,FA,,,,,,35149,Luis Guillorme,52.0,False,False,True,False,False,False,True,False,False,False,2B,2B,0.0
Leo Jiménez,Leo Jimenez,TOR,23782,51.0,2.21,-368.9,False,41397,FA,,,,,,41397,Leo Jimenez,106.0,False,False,True,False,True,False,True,False,False,False,2B,2B/SS,0.0
José Abreu,Jose Abreu,,15676,50.0,2.15,-369.9,False,33095,Ryno World,AAA,0,AAA opt,,AAA opt,33095,Jose Abreu,157.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Myles Straw,Myles Straw,TOR,17620,50.0,1.65,-369.9,False,39105,FA,,,,,,39105,Myles Straw,31.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Lyon Richardson,Lyon Richardson,CIN,24581,26.44,2.45,-299.499,False,41333,FA,,,,,,41333,Lyon Richardson,26.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Austin Davis,Austin Davis,SDP,17117,26.3,2.94,-299.63899999999995,False,39078,FA,,,,,,39078,Austin Davis,51.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Casey Legumina,Casey Legumina,SEA,25921,26.13,2.72,-299.809,False,4346117,FA,,,,,,4346117,Casey Legumina,44.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Matt Festa,Matt Festa,TEX,19330,26.03,2.86,-299.909,False,39871,FA,,,,,,39871,Matt Festa,73.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Garrett Stubbs,Garrett Stubbs,PHI,18067,49.0,1.96,-370.9,False,35760,FA,,,,,,35760,Garrett Stubbs,97.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Marco Luciano,Marco Luciano,SFG,25616,49.0,2.15,-370.9,False,41198,Structure Fire,AA,U,$-,,AA,41198,Marco Luciano,69.0,False,False,True,False,True,False,True,False,False,False,2B,2B/SS,0.0
Travis Jankowski,Travis Jankowski,CHW,13768,49.0,1.97,-370.9,False,32751,FA,,,,,,32751,Travis Jankowski,60.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Kelvin Cáceres,Kelvin Caceres,LAA,24681,25.67,2.71,-300.26899999999995,False,5173612,FA,,,,,,5173612,Kelvin Caceres,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Jhonny Pereda,Jhonny Pereda,ATH,19802,48.0,1.75,-371.9,False,40702,FA,,,,,,40702,Jhonny Pereda,84.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Drew Millas,Drew Millas,WSN,25643,47.0,2.31,-372.9,False,4228448,FA,,,,,,4228448,Drew Millas,59.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Brad Keller,Brad Keller,CHC,15734,23.93,2.88,-302.009,False,35292,FA,,,,,,35292,Brad Keller,71.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Jhonathan Díaz,Jhonathan Diaz,SEA,20298,23.81,6.35,-302.129,False,41392,FA,,,,,,41392,Jhonathan Diaz,42.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Clay Helvey,Clay Helvey,WSN,sa3007459,23.24,2.53,-302.699,False,4990453,FA,,,,,,4990453,Clay Helvey,92.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Drew Smith,Drew Smith,NYM,17755,23.21,2.62,-302.729,False,39685,FA,,,,,,39685,Drew Smith,16.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Randy Dobnak,Randy Dobnak,MIN,23798,23.0,2.68,-302.939,False,42214,FA,,,,,,42214,Randy Dobnak,40.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
James Kaprielian,James Kaprielian,,18331,22.7,8.15,-303.239,False,34927,FA,,,,,,34927,James Kaprielian,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Logan Henderson,Logan Henderson,MIL,sa3020080,22.67,3.34,-303.26899999999995,False,4917878,FA,,,,,,4917878,Logan Henderson,15.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Austin Warren,Austin Warren,NYM,24937,22.66,2.47,-303.27899999999994,False,42848,FA,,,,,,42848,Austin Warren,51.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Sixto Sánchez,Sixto Sanchez,MIA,19680,21.91,5.06,-304.02899999999994,False,36186,FA,MLB,1,$1.00,,contract,36186,Sixto Sanchez,93.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Will Dion,Will Dion,CLE,sa3017850,21.84,2.34,-304.099,False,4420174,FA,,,,,,4420174,Will Dion,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Brandon Bielak,Brandon Bielak,ARI,19866,21.7,3.39,-304.239,False,41260,FA,,,,,,41260,Brandon Bielak,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Elvin Rodriguez,Elvin Rodriguez,MIL,20962,21.35,2.36,-304.58899999999994,False,40318,FA,,,,,,40318,Elvin Rodriguez,100.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Tyler Jay,Tyler Jay,MIL,17952,21.33,2.85,-304.609,False,34994,FA,,,,,,34994,Tyler Jay,43.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Tommy Doyle,Tommy Doyle,COL,21281,20.96,2.27,-304.979,False,41243,FA,,,,,,41243,Tommy Doyle,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Alex Speas,Alex Speas,MIN,21859,20.94,2.57,-304.999,False,40946,FA,,,,,,40946,Alex Speas,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Kody Clemens,Kody Clemens,PHI,20572,43.0,2.23,-376.9,False,41311,FA,,,,,,41311,Kody Clemens,70.0,False,True,False,True,False,False,True,False,False,False,3B,3B/1B,0.0
Max Muncy,Max Muncy,ATH,sa3017290,43.0,2.36,-376.9,False,4872686,FA,,,,,,4872686,Max Muncy,36.0,False,False,True,False,True,False,True,False,False,False,2B,2B/SS,0.0
